week,date,operation_unit,process_stage,region,orders_processed,orders_delayed,defects_count,avg_processing_time,customer_complaints,cost_per_order
12,2021-03-19,Warehouse A,shipping,North,3,200,0,0.82,200,644.15
12,2021-03-19,Support Team,delivery,West,1,100,0,4.32,0,987.25
12,2021-03-19,Support Team,order_processing,West,1,100,0,3.23,0,948.46
12,2021-03-19,Support Team,packaging,West,1,100,0,4.96,100,788.94
12,2021-03-19,Warehouse A,delivery,North,7,600,0,2.65,400,522.85
12,2021-03-19,Warehouse A,order_processing,North,6,500,0,2.39,400,556.86
12,2021-03-19,Warehouse A,packaging,North,5,400,0,2.56,400,422.71
12,2021-03-19,Warehouse B,order_processing,South,2,200,0,0.84,200,339.57
12,2021-03-19,Warehouse B,shipping,South,1,100,0,2.87,0,143.42
12,2021-03-19,Support Team,delivery,West,1,100,0,4.35,100,607.47
12,2021-03-19,Support Team,order_processing,West,3,200,0,1.38,300,213.96
12,2021-03-19,Support Team,packaging,West,3,200,0,1.65,0,173.26
12,2021-03-19,Warehouse A,delivery,North,7,600,0,2.21,700,627.76
12,2021-03-19,Warehouse A,order_processing,North,5,500,0,2.52,300,316.26
12,2021-03-19,Warehouse A,packaging,North,3,200,0,2.29,200,531.64
12,2021-03-19,Warehouse A,shipping,North,2,200,0,0.51,100,532.64
12,2021-03-19,Support Team,order_processing,West,2,200,0,0.95,100,274.26
12,2021-03-19,Support Team,packaging,West,1,100,0,3.25,100,203.85
12,2021-03-19,Warehouse A,delivery,North,7,700,0,2.04,700,338.96
12,2021-03-19,Warehouse A,order_processing,North,10,800,0,2.27,700,361.28
12,2021-03-19,Warehouse A,packaging,North,2,200,0,1.03,200,433.71
12,2021-03-19,Warehouse A,shipping,North,1,100,0,1.4,0,437.1
12,2021-03-19,Warehouse B,delivery,South,1,100,0,1.38,100,569.29
12,2021-03-19,Support Team,packaging,West,1,0,0,0.73,100,167.45
12,2021-03-19,Warehouse A,delivery,North,3,200,0,3.43,100,381.54
12,2021-03-19,Warehouse A,order_processing,North,8,600,0,2.01,500,529.14
12,2021-03-19,Warehouse A,packaging,North,2,100,0,2.54,200,772.29
12,2021-03-19,Warehouse A,shipping,North,7,300,0,2.18,600,518.8
12,2021-03-19,Warehouse B,order_processing,South,2,200,0,2.14,100,193.15
12,2021-03-19,Warehouse B,shipping,South,1,100,0,4.21,0,138.73
12,2021-03-19,Support Team,delivery,West,1,100,0,4.1,100,112.13
12,2021-03-19,Support Team,packaging,West,1,100,0,2.86,0,997.06
12,2021-03-19,Warehouse A,delivery,North,4,300,0,1.21,300,636.3
12,2021-03-19,Warehouse A,order_processing,North,8,400,0,1.6,600,378.5
12,2021-03-19,Warehouse A,packaging,North,6,500,0,1.55,600,352.03
12,2021-03-19,Warehouse A,shipping,North,2,100,0,2.75,200,422.41
12,2021-03-19,Warehouse B,order_processing,South,1,0,0,1.44,0,114.0
12,2021-03-19,Warehouse B,shipping,South,1,100,0,0.53,100,117.29
12,2021-03-19,Support Team,delivery,West,1,100,0,4.29,100,596.98
12,2021-03-19,Support Team,order_processing,West,1,100,0,0.59,100,130.26
12,2021-03-19,Warehouse A,delivery,North,9,700,0,1.34,600,485.57
12,2021-03-19,Warehouse A,order_processing,North,7,600,0,2.11,600,480.66
12,2021-03-19,Warehouse A,packaging,North,3,200,0,1.83,100,527.45
12,2021-03-19,Warehouse A,shipping,North,2,200,0,0.91,200,506.97
12,2021-03-19,Warehouse B,delivery,South,1,100,0,1.98,100,338.67
12,2021-03-19,Support Team,order_processing,West,2,200,0,4.08,200,542.68
12,2021-03-19,Support Team,packaging,West,2,100,0,1.08,100,135.38
12,2021-03-19,Warehouse A,delivery,North,10,700,0,2.09,600,432.61
12,2021-03-19,Warehouse A,order_processing,North,6,400,0,3.57,500,431.42
12,2021-03-19,Warehouse A,packaging,North,1,100,0,4.21,100,124.75
12,2021-03-19,Warehouse A,shipping,North,3,100,0,3.27,300,224.27
12,2021-03-19,Support Team,delivery,West,1,100,0,0.5,100,147.45
12,2021-03-19,Support Team,packaging,West,2,0,0,1.76,100,118.87
12,2021-03-19,Warehouse A,delivery,North,7,300,0,3.32,600,448.01
12,2021-03-19,Warehouse A,order_processing,North,5,400,0,0.9,400,716.29
12,2021-03-19,Warehouse A,packaging,North,6,300,0,2.18,500,722.01
12,2021-03-19,Warehouse A,shipping,North,2,200,0,2.67,0,115.08
12,2021-03-19,Warehouse B,packaging,South,1,100,0,0.56,100,149.43
12,2021-03-19,Support Team,delivery,West,1,100,0,0.65,100,111.1
12,2021-03-19,Support Team,order_processing,West,1,100,0,1.55,100,222.39
12,2021-03-19,Support Team,packaging,West,1,0,0,2.51,100,100.47
12,2021-03-19,Warehouse A,delivery,North,9,500,0,2.65,500,442.99
12,2021-03-19,Warehouse A,order_processing,North,9,300,0,1.71,500,316.73
12,2021-03-19,Warehouse A,packaging,North,2,100,0,2.75,200,580.09
12,2021-03-19,Warehouse B,packaging,South,1,0,0,0.5,0,915.4
12,2021-03-19,Support Team,delivery,West,2,0,0,2.98,100,299.03
12,2021-03-19,Support Team,order_processing,West,1,0,0,4.23,0,111.12
12,2021-03-19,Support Team,packaging,West,1,0,0,4.6,0,100.18
12,2021-03-19,Warehouse A,delivery,North,6,300,0,2.59,400,531.45
12,2021-03-19,Warehouse A,order_processing,North,8,500,0,1.46,500,557.51
12,2021-03-19,Warehouse A,packaging,North,1,100,0,0.58,100,100.37
12,2021-03-19,Warehouse A,shipping,North,5,400,0,1.81,300,383.44
12,2021-03-19,Support Team,delivery,West,2,100,0,1.73,0,131.23
12,2021-03-19,Support Team,order_processing,West,2,200,0,2.55,100,547.04
12,2021-03-19,Support Team,shipping,West,1,100,0,4.99,0,400.98
12,2021-03-19,Warehouse A,delivery,North,7,500,0,2.73,700,414.77
12,2021-03-19,Warehouse A,order_processing,North,6,200,0,1.84,400,387.3
12,2021-03-19,Warehouse A,packaging,North,5,300,0,1.82,200,436.08
12,2021-03-19,Warehouse B,order_processing,South,1,100,0,1.03,100,893.08
12,2021-03-19,Support Team,order_processing,West,4,400,0,3.56,300,469.14
12,2021-03-19,Support Team,shipping,West,1,100,0,3.83,100,417.04
12,2021-03-19,Warehouse A,delivery,North,8,500,0,1.6,700,350.65
12,2021-03-19,Warehouse A,order_processing,North,7,600,0,2.74,500,392.34
12,2021-03-19,Warehouse A,packaging,North,2,200,0,0.56,100,289.42
12,2021-03-19,Warehouse A,shipping,North,2,200,0,0.94,100,255.42
12,2021-03-19,Support Team,delivery,West,2,100,0,3.62,100,898.84
12,2021-03-19,Support Team,order_processing,West,4,300,0,2.02,400,302.96
12,2021-03-19,Warehouse A,delivery,North,4,300,0,2.77,200,504.5
12,2021-03-19,Warehouse A,order_processing,North,9,600,0,2.69,700,365.69
12,2021-03-19,Warehouse A,packaging,North,3,300,0,2.9,200,201.16
12,2021-03-19,Warehouse A,shipping,North,2,200,0,0.83,100,316.91
12,2021-03-19,Support Team,delivery,West,2,200,0,2.43,100,523.51
12,2021-03-19,Support Team,order_processing,West,1,0,0,1.39,100,999.03
12,2021-03-19,Warehouse A,delivery,North,6,500,0,2.09,200,328.54
12,2021-03-19,Warehouse A,order_processing,North,5,300,0,2.86,300,315.63
12,2021-03-19,Warehouse A,packaging,North,8,400,0,2.84,800,511.19
12,2021-03-19,Warehouse A,shipping,North,2,200,0,3.02,200,484.89
12,2021-03-19,Support Team,delivery,West,1,100,0,3.9,100,954.1
12,2021-03-19,Support Team,order_processing,West,1,100,0,4.43,0,104.41
12,2021-03-19,Warehouse A,delivery,North,5,400,0,2.57,300,547.77
12,2021-03-19,Warehouse A,order_processing,North,9,800,0,2.48,600,437.1
12,2021-03-19,Warehouse A,packaging,North,1,100,0,0.52,0,103.9
12,2021-03-19,Warehouse A,shipping,North,4,400,0,3.27,300,206.94
12,2021-03-19,Warehouse B,delivery,South,1,0,0,2.06,100,557.35
12,2021-03-19,Warehouse B,order_processing,South,1,100,0,4.7,100,756.36
12,2021-03-19,Warehouse B,shipping,South,1,100,0,4.11,100,357.45
12,2021-03-19,Support Team,delivery,West,2,200,0,3.43,200,759.25
12,2021-03-19,Support Team,order_processing,West,3,100,0,2.54,300,493.85
12,2021-03-19,Warehouse A,delivery,North,2,200,0,0.93,200,777.03
12,2021-03-19,Warehouse A,order_processing,North,10,900,0,3.54,400,544.62
12,2021-03-19,Warehouse A,packaging,North,3,300,0,2.22,200,310.64
12,2021-03-19,Warehouse A,shipping,North,2,0,0,2.03,100,305.28
12,2021-03-19,Warehouse B,order_processing,South,1,100,0,3.46,0,965.65
12,2021-03-19,Warehouse B,shipping,South,1,0,0,2.86,100,146.48
12,2021-03-19,Support Team,delivery,West,4,100,0,0.96,300,460.91
12,2021-03-19,Support Team,packaging,West,1,0,0,4.17,0,102.68
12,2021-03-19,Support Team,shipping,West,1,100,0,4.77,100,100.01
12,2021-03-19,Warehouse A,delivery,North,2,200,0,2.37,200,646.08
12,2021-03-19,Warehouse A,order_processing,North,10,900,0,3.1,800,377.2
12,2021-03-19,Warehouse A,packaging,North,3,100,0,2.9,300,305.59
12,2021-03-19,Warehouse A,shipping,North,2,200,0,0.97,200,631.35
12,2021-03-19,Warehouse B,order_processing,South,1,0,0,0.52,0,100.3
12,2021-03-19,Support Team,order_processing,West,1,100,0,0.85,100,743.36
12,2021-03-19,Warehouse A,delivery,North,10,300,0,2.91,600,294.94
12,2021-03-19,Warehouse A,order_processing,North,8,500,0,3.14,500,476.73
12,2021-03-19,Warehouse A,packaging,North,2,200,0,4.44,200,571.68
12,2021-03-19,Warehouse A,shipping,North,3,200,0,3.11,0,308.26
12,2021-03-19,Support Team,delivery,West,1,0,0,2.29,100,644.76
12,2021-03-19,Support Team,order_processing,West,1,100,0,1.48,100,325.12
12,2021-03-19,Support Team,shipping,West,1,0,0,0.94,100,101.16
12,2021-03-19,Warehouse A,delivery,North,7,500,0,1.98,500,411.36
12,2021-03-19,Warehouse A,order_processing,North,9,900,0,2.5,800,368.17
12,2021-03-19,Warehouse A,packaging,North,2,0,0,1.99,100,545.62
12,2021-03-19,Warehouse A,shipping,North,3,200,0,1.12,300,317.98
12,2021-03-19,Support Team,delivery,West,4,300,0,2.98,400,679.13
12,2021-03-19,Support Team,packaging,West,1,100,0,2.16,100,133.02
12,2021-03-19,Warehouse A,delivery,North,9,400,0,1.89,500,442.16
12,2021-03-19,Warehouse A,order_processing,North,7,300,0,1.97,600,422.52
12,2021-03-19,Warehouse A,shipping,North,3,200,0,2.54,300,502.23
12,2021-03-19,Support Team,delivery,West,1,100,0,1.83,0,991.83
12,2021-03-19,Support Team,order_processing,West,1,100,0,4.17,100,500.95
12,2021-03-19,Support Team,shipping,West,1,100,0,4.07,100,270.41
12,2021-03-19,Warehouse A,delivery,North,5,500,0,1.9,400,223.02
12,2021-03-19,Warehouse A,order_processing,North,10,700,0,2.36,700,611.61
12,2021-03-19,Warehouse A,shipping,North,6,400,0,2.04,500,551.11
12,2021-03-19,Support Team,order_processing,West,1,100,0,4.73,100,854.48
12,2021-03-19,Support Team,packaging,West,1,0,0,4.69,100,846.04
12,2021-03-19,Warehouse A,delivery,North,10,600,0,4.05,600,419.89
12,2021-03-19,Warehouse A,order_processing,North,7,500,0,2.22,500,500.75
12,2021-03-19,Warehouse A,packaging,North,3,200,0,1.22,100,687.08
12,2021-03-19,Warehouse A,shipping,North,2,200,0,1.96,100,645.96
12,2021-03-19,Support Team,order_processing,West,3,200,0,1.12,200,553.22
12,2021-03-19,Support Team,shipping,West,1,0,0,2.55,100,168.06
12,2021-03-19,Warehouse A,delivery,North,7,500,0,2.94,500,501.2
12,2021-03-19,Warehouse A,order_processing,North,4,200,0,2.1,300,612.29
12,2021-03-19,Warehouse A,packaging,North,5,400,0,2.85,400,667.4
12,2021-03-19,Warehouse A,shipping,North,3,200,0,3.12,300,397.09
12,2021-03-19,Warehouse B,order_processing,South,1,100,0,0.62,100,765.74
12,2021-03-19,Support Team,delivery,West,1,100,0,4.1,100,880.3
12,2021-03-19,Support Team,order_processing,West,1,100,0,0.77,100,912.67
12,2021-03-19,Support Team,shipping,West,1,100,0,4.01,100,126.34
12,2021-03-19,Warehouse A,delivery,North,5,400,0,1.75,300,304.39
12,2021-03-19,Warehouse A,order_processing,North,9,600,0,1.47,800,266.43
12,2021-03-19,Warehouse A,packaging,North,5,400,0,2.95,200,265.5
12,2021-03-19,Warehouse A,shipping,North,2,200,0,3.8,200,202.5
12,2021-03-19,Support Team,order_processing,West,1,0,0,0.88,100,978.06
12,2021-03-19,Support Team,packaging,West,1,100,0,1.93,100,800.39
12,2021-03-19,Warehouse A,delivery,North,5,400,0,2.02,300,291.62
12,2021-03-19,Warehouse A,order_processing,North,8,700,0,2.35,400,587.83
12,2021-03-19,Warehouse A,packaging,North,6,400,0,2.6,300,716.23
12,2021-03-19,Warehouse A,shipping,North,2,100,0,2.51,100,609.58
12,2021-03-19,Warehouse B,order_processing,South,1,100,0,3.72,100,986.92
12,2021-03-19,Support Team,delivery,West,1,0,0,0.5,100,659.73
12,2021-03-19,Support Team,order_processing,West,2,200,0,4.25,100,535.17
12,2021-03-19,Support Team,packaging,West,1,100,0,2.42,100,100.45
12,2021-03-19,Support Team,shipping,West,1,100,0,4.98,0,794.54
12,2021-03-19,Warehouse A,delivery,North,6,600,0,2.82,400,440.26
12,2021-03-19,Warehouse A,order_processing,North,6,500,0,2.13,400,667.1
12,2021-03-19,Warehouse A,packaging,North,5,500,0,1.93,300,369.92
12,2021-03-19,Warehouse A,shipping,North,1,100,0,0.5,100,234.66
12,2021-03-19,Warehouse B,order_processing,South,1,100,0,0.66,100,100.39
12,2021-03-19,Support Team,order_processing,West,5,300,0,1.59,300,440.37
12,2021-03-19,Warehouse A,delivery,North,8,700,0,1.85,700,536.8
12,2021-03-19,Warehouse A,order_processing,North,7,500,0,2.83,400,622.39
12,2021-03-19,Warehouse A,packaging,North,2,200,0,0.59,200,276.34
12,2021-03-19,Warehouse A,shipping,North,2,100,0,0.98,200,393.98
12,2021-03-19,Support Team,delivery,West,1,100,0,4.13,100,100.05
12,2021-03-19,Support Team,order_processing,West,1,0,0,4.95,0,802.94
12,2021-03-19,Support Team,shipping,West,1,100,0,4.14,100,435.9
12,2021-03-19,Warehouse A,delivery,North,3,100,0,2.45,200,337.75
12,2021-03-19,Warehouse A,order_processing,North,10,700,0,2.29,800,616.53
12,2021-03-19,Warehouse A,packaging,North,3,200,0,2.26,100,543.93
12,2021-03-19,Warehouse A,shipping,North,3,200,0,2.26,200,634.22
12,2021-03-19,Warehouse B,order_processing,South,1,0,0,2.81,0,897.24
12,2021-03-19,Warehouse B,packaging,South,1,100,0,3.67,100,742.62
12,2021-03-19,Support Team,delivery,West,1,0,0,3.44,100,106.14
12,2021-03-19,Support Team,packaging,West,1,100,0,2.52,0,539.17
12,2021-03-19,Support Team,shipping,West,1,100,0,4.67,0,924.34
12,2021-03-19,Warehouse A,delivery,North,9,500,0,2.62,800,309.98
12,2021-03-19,Warehouse A,order_processing,North,6,400,0,2.0,200,550.84
12,2021-03-19,Warehouse A,shipping,North,5,500,0,2.76,300,297.31
12,2021-03-19,Warehouse B,shipping,South,1,100,0,0.75,100,498.34
12,2021-03-19,Support Team,order_processing,West,2,0,0,2.53,100,383.67
12,2021-03-19,Warehouse A,delivery,North,8,500,0,2.02,700,556.24
12,2021-03-19,Warehouse A,order_processing,North,9,600,0,2.95,600,381.83
12,2021-03-19,Warehouse A,shipping,North,3,200,0,3.22,300,292.84
12,2021-03-19,Warehouse B,delivery,South,1,100,0,0.53,0,852.54
12,2021-03-19,Warehouse B,order_processing,South,1,100,0,0.65,100,913.16
12,2021-03-19,Warehouse A,delivery,North,9,600,0,2.17,600,299.65
12,2021-03-19,Warehouse A,order_processing,North,6,600,0,3.16,500,525.12
12,2021-03-19,Warehouse A,packaging,North,4,400,0,2.0,200,287.69
12,2021-03-19,Warehouse A,shipping,North,5,400,0,2.14,400,647.2
12,2021-03-19,Support Team,order_processing,West,1,100,0,0.52,0,110.35
12,2021-03-19,Warehouse A,delivery,North,7,600,0,3.09,500,395.57
12,2021-03-19,Warehouse A,order_processing,North,11,600,0,2.86,900,635.0
12,2021-03-19,Warehouse A,packaging,North,3,200,0,2.29,200,884.63
12,2021-03-19,Warehouse A,shipping,North,2,200,0,0.96,200,346.84
12,2021-03-19,Support Team,delivery,West,2,100,0,3.15,100,379.86
12,2021-03-19,Support Team,order_processing,West,1,100,0,3.67,100,238.25
12,2021-03-19,Support Team,shipping,West,1,0,0,3.71,100,906.87
12,2021-03-19,Warehouse A,delivery,North,6,500,0,2.1,500,369.17
12,2021-03-19,Warehouse A,order_processing,North,10,700,0,2.76,900,437.71
12,2021-03-19,Warehouse A,packaging,North,3,200,0,0.83,200,656.16
12,2021-03-19,Warehouse A,shipping,North,1,0,0,1.96,100,140.11
12,2021-03-19,Support Team,order_processing,West,1,0,0,2.85,0,102.35
12,2021-03-19,Support Team,packaging,West,2,100,0,2.64,200,496.5
12,2021-03-19,Support Team,shipping,West,1,100,0,0.5,0,892.82
12,2021-03-19,Warehouse A,delivery,North,7,200,0,2.87,600,462.62
12,2021-03-19,Warehouse A,order_processing,North,7,500,0,2.19,400,523.18
12,2021-03-19,Warehouse A,packaging,North,3,300,0,1.92,200,641.96
12,2021-03-19,Warehouse A,shipping,North,1,100,0,0.7,0,519.61
12,2021-03-19,Warehouse B,order_processing,South,2,200,0,1.48,200,504.82
12,2021-03-19,Support Team,order_processing,West,2,200,0,2.77,200,338.49
12,2021-03-19,Support Team,shipping,West,1,0,0,1.15,100,282.37
12,2021-03-19,Warehouse A,delivery,North,4,300,0,2.98,0,576.53
12,2021-03-19,Warehouse A,order_processing,North,11,900,0,2.12,700,451.62
12,2021-03-19,Warehouse A,packaging,North,4,300,0,2.75,200,288.18
12,2021-03-19,Warehouse A,shipping,North,2,100,0,4.52,100,596.71
12,2021-03-19,Support Team,delivery,West,1,100,0,3.2,100,100.0
12,2021-03-19,Support Team,order_processing,West,1,100,0,2.55,0,469.67
12,2021-03-19,Warehouse A,delivery,North,7,300,0,1.8,500,381.45
12,2021-03-19,Warehouse A,order_processing,North,13,900,0,2.72,900,382.82
12,2021-03-19,Warehouse A,packaging,North,1,100,0,1.2,0,487.76
12,2021-03-19,Warehouse A,shipping,North,1,100,0,3.41,100,215.65
12,2021-03-19,Support Team,delivery,West,2,100,0,1.02,200,844.7
12,2021-03-19,Warehouse A,delivery,North,9,600,0,2.58,700,473.53
12,2021-03-19,Warehouse A,order_processing,North,8,700,0,2.44,700,365.48
12,2021-03-19,Warehouse A,packaging,North,2,100,0,1.05,200,510.28
12,2021-03-19,Warehouse A,shipping,North,3,100,0,2.6,200,544.53
12,2021-03-19,Support Team,delivery,West,2,200,0,0.77,200,666.98
12,2021-03-19,Support Team,order_processing,West,2,200,0,0.91,100,716.03
12,2021-03-19,Support Team,packaging,West,1,100,0,0.76,0,106.7
12,2021-03-19,Support Team,shipping,West,2,200,0,0.92,100,563.62
12,2021-03-19,Warehouse A,delivery,North,8,500,0,1.98,700,619.7
12,2021-03-19,Warehouse A,order_processing,North,5,300,0,2.83,200,598.49
12,2021-03-19,Warehouse A,packaging,North,1,100,0,2.01,100,639.98
12,2021-03-19,Warehouse A,shipping,North,3,200,0,2.64,100,302.6
12,2021-03-19,Support Team,delivery,West,1,100,0,0.5,0,846.06
12,2021-03-19,Support Team,packaging,West,2,100,0,1.98,100,730.82
12,2021-03-19,Support Team,shipping,West,1,0,0,0.56,100,423.7
12,2021-03-19,Warehouse A,delivery,North,3,200,0,0.51,300,211.93
12,2021-03-19,Warehouse A,order_processing,North,7,700,0,1.9,700,561.81
12,2021-03-19,Warehouse A,packaging,North,5,300,0,3.2,300,203.27
12,2021-03-19,Warehouse A,shipping,North,3,100,0,0.99,100,344.99
12,2021-03-19,Warehouse B,delivery,South,1,100,0,0.92,100,104.57
12,2021-03-19,Warehouse B,order_processing,South,1,100,0,1.05,100,623.59
12,2021-03-19,Support Team,delivery,West,1,0,0,1.47,100,200.86
12,2021-03-19,Support Team,order_processing,West,1,100,0,4.23,0,345.47
12,2021-03-19,Warehouse A,delivery,North,5,400,0,2.43,200,605.41
12,2021-03-19,Warehouse A,order_processing,North,8,700,0,2.35,600,362.87
12,2021-03-19,Warehouse A,packaging,North,2,0,0,1.53,100,456.76
12,2021-03-19,Warehouse A,shipping,North,4,300,0,2.36,400,731.03
12,2021-03-19,Warehouse B,delivery,South,1,100,0,1.3,100,477.91
12,2021-03-19,Warehouse B,order_processing,South,2,200,0,2.59,200,469.65
12,2021-03-19,Support Team,shipping,West,1,100,0,4.77,100,577.64
12,2021-03-19,Warehouse A,delivery,North,6,200,0,2.58,400,617.37
12,2021-03-19,Warehouse A,order_processing,North,6,500,0,2.8,500,425.56
12,2021-03-19,Warehouse A,packaging,North,1,100,0,3.1,100,990.96
12,2021-03-19,Warehouse A,shipping,North,8,600,0,2.12,500,397.17
12,2021-03-19,Warehouse B,order_processing,South,2,100,0,3.03,200,597.03
12,2021-03-19,Support Team,delivery,West,1,0,0,0.59,0,923.82
12,2021-03-19,Support Team,order_processing,West,1,100,0,1.19,100,780.81
12,2021-03-19,Warehouse A,delivery,North,6,400,0,2.51,500,473.9
12,2021-03-19,Warehouse A,order_processing,North,9,800,0,3.06,500,527.04
12,2021-03-19,Warehouse A,packaging,North,2,200,0,1.74,200,385.18
12,2021-03-19,Warehouse A,shipping,North,4,400,0,3.06,200,609.72
12,2021-03-19,Warehouse B,order_processing,South,1,0,0,2.14,100,569.67
12,2021-03-19,Support Team,delivery,West,1,100,0,0.98,100,651.57
12,2021-03-19,Warehouse A,delivery,North,6,500,0,2.0,500,547.85
12,2021-03-19,Warehouse A,order_processing,North,6,500,0,1.67,300,553.99
12,2021-03-19,Warehouse A,packaging,North,6,300,0,2.29,200,449.55
12,2021-03-19,Warehouse A,shipping,North,3,200,0,3.26,100,464.65
